id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance
id1974072,2,4/18/16 13:45,4/18/16 13:58,1,-73.98950958,40.74691391,-74.00858307,40.71938324,N,776,2.148379177
id0280174,2,3/12/16 22:10,3/12/16 22:34,1,-73.96311188,40.76921082,-73.99624634,40.69094086,N,1450,5.679391383
id0134360,2,2/23/16 17:38,2/23/16 17:57,1,-74.01544952,40.71149063,-73.98332977,40.7326088,N,1134,2.22664953
id2348833,1,6/14/16 19:07,6/14/16 19:13,1,-73.96668243,40.76832199,-73.95942688,40.77232361,N,371,0.469664717
id3477867,1,4/28/16 21:39,4/28/16 21:49,1,-73.9961319,40.73845673,-73.97980499,40.75801849,N,563,1.59911154
id3758366,2,3/14/16 17:19,3/14/16 17:26,1,-73.9930954,40.74791718,-74.00634003,40.73440552,N,395,1.162876216
id0652669,2,6/16/16 13:37,6/16/16 14:18,1,-74.00019836,40.75844955,-73.86521149,40.77064896,N,2469,7.114138877
id1681037,2,1/4/16 15:45,1/4/16 16:04,6,-73.99951172,40.72515869,-73.97348785,40.76094055,N,1133,2.822777368
id1085096,1,5/11/16 20:59,5/11/16 21:07,2,-73.97289276,40.75580215,-73.96243286,40.76476288,N,462,0.826426355
id3749060,2,1/12/16 20:13,1/12/16 20:24,1,-73.97319794,40.76398849,-73.96877289,40.79088974,N,636,1.873060878
id3146869,2,2/11/16 19:03,2/11/16 19:12,2,-73.86329651,40.76989746,-73.87432098,40.75794601,N,537,1.007341172
id1236420,2,3/6/16 8:34,3/6/16 8:45,1,-73.99494171,40.76026917,-73.98670959,40.7592392,N,640,0.436665923
id2986821,1,2/29/16 7:33,2/29/16 7:47,1,-73.97434998,40.76198196,-73.95777893,40.77920914,N,850,1.472631756
id1712364,1,3/4/16 9:31,3/4/16 9:55,1,-73.95350647,40.76738739,-74.01235962,40.71677017,N,1452,4.660807565
id1367097,1,5/21/16 22:04,5/21/16 22:11,1,-73.97574615,40.74496841,-73.97501373,40.75655365,N,389,0.801380264
id2508236,2,3/4/16 20:47,3/4/16 20:59,4,-73.98448944,40.76751328,-73.95436859,40.78819656,N,752,2.127407853
id0006564,1,5/24/16 8:49,5/24/16 9:03,1,-73.98173523,40.74083328,-73.97616577,40.75363159,N,807,0.931095334
id1594474,1,6/9/16 12:41,6/9/16 13:04,1,-73.95886993,40.77426529,-73.99412537,40.72650146,N,1366,3.781057833
id3322296,1,2/9/16 23:48,2/9/16 23:58,1,-73.89429474,40.66981888,-73.86470795,40.66767502,N,568,1.557602155
id2974644,2,5/19/16 20:11,5/19/16 20:25,1,-74.00415039,40.72194672,-73.989151,40.72659683,N,869,0.848587261
id3486978,1,3/31/16 21:49,3/31/16 22:00,1,-73.98092651,40.76768494,-73.98601532,40.74633026,N,693,1.499310944
id3050243,2,5/25/16 13:48,5/25/16 14:09,1,-73.87152863,40.77415085,-73.97946167,40.74000931,N,1242,6.121663262
id0955640,2,1/18/16 0:18,1/18/16 0:25,1,-73.97277069,40.75267029,-73.9916687,40.75587082,N,460,1.013527263
id1774061,1,1/3/16 13:22,1/3/16 13:25,1,-73.96585083,40.75447845,-73.97381592,40.74768066,N,162,0.628023021
id3314517,2,1/1/16 2:41,1/1/16 2:57,3,-73.95456696,40.7167511,-73.97867584,40.67913818,N,952,2.889414177
id3556010,1,5/21/16 20:02,5/21/16 20:17,1,-73.98594666,40.74081039,-73.9509964,40.77166367,N,940,2.808989824
id2832598,2,6/26/16 17:34,6/26/16 17:47,2,-73.86354828,40.76990128,-73.80032349,40.79180145,N,753,3.637486468
id3172170,2,2/23/16 6:33,2/23/16 6:47,1,-73.96463776,40.755867,-73.99094391,40.7506218,N,858,1.423763821
id3902074,1,3/26/16 19:24,3/26/16 19:41,3,-74.00013733,40.75851822,-73.9875946,40.76012039,N,1036,0.665696802
id3047231,1,4/3/16 12:49,4/3/16 13:01,1,-73.99269104,40.74047852,-74.01036835,40.71915817,N,707,1.739731129
id1837685,2,5/16/16 8:52,5/16/16 8:52,1,-73.95081329,40.80256271,-73.95019531,40.80236816,N,19,0.035005022
id1391504,1,6/5/16 1:34,6/5/16 2:05,2,-73.95133972,40.77436066,-73.88898468,40.74930573,N,1855,3.693995241
id1721684,1,3/14/16 22:26,3/14/16 22:28,1,-73.97119141,40.75705719,-73.97097778,40.75092697,N,159,0.423704853
id3051167,1,1/8/16 18:53,1/8/16 19:14,1,-73.93926239,40.69342422,-73.94045258,40.69867325,N,1245,0.367993166
id3681784,2,6/29/16 8:54,6/29/16 9:02,1,-73.98583221,40.7467308,-73.97827911,40.75138092,N,498,0.509445195
id2494046,1,3/30/16 14:14,3/30/16 14:41,1,-74.01059723,40.70416641,-73.97465515,40.74834824,N,1615,3.586171608
id3086060,1,1/19/16 21:44,1/19/16 21:56,1,-73.9860611,40.74318695,-73.99160004,40.75908279,N,702,1.135917069
id1017064,1,6/3/16 21:43,6/3/16 22:10,2,-73.99040985,40.72922134,-73.92556,40.70965576,N,1579,3.655153287
id0073899,2,5/7/16 16:16,5/7/16 16:29,6,-73.97156525,40.76628876,-73.9803772,40.7499733,N,745,1.217978956
id2012077,2,4/25/16 19:49,4/25/16 20:05,5,-73.99021149,40.76164627,-73.9855957,40.73148346,N,957,2.098008029
id0420535,1,4/30/16 17:24,4/30/16 17:31,1,-73.9838562,40.72553635,-73.98866272,40.73689651,N,417,0.824267564
id1867316,2,3/24/16 21:35,3/24/16 21:38,1,-73.98607635,40.73448181,-73.9826355,40.73862457,N,172,0.338204072
id3222611,2,4/24/16 22:13,4/24/16 22:25,2,-73.92163086,40.77102661,-73.86672211,40.75260544,N,769,3.142820202
id0111685,1,3/9/16 14:20,3/9/16 14:31,1,-73.98075867,40.77026367,-73.96152496,40.7737236,N,680,1.034413733
id3830097,2,3/29/16 16:57,3/29/16 17:03,1,-73.98384857,40.76491928,-73.97499847,40.77742004,N,343,0.980032378
id3884234,1,2/7/16 14:53,2/7/16 15:00,2,-73.95290375,40.78069305,-73.96199799,40.76390457,N,447,1.253784279
id1109104,2,2/11/16 15:41,2/11/16 15:45,6,-73.96539307,40.79534149,-73.95465088,40.80582047,N,262,0.916454117
id2832938,2,3/6/16 3:16,3/6/16 3:22,1,-73.98580933,40.73127365,-74.00247192,40.72769547,N,339,0.906786891
id0903333,2,4/7/16 8:56,4/7/16 9:13,1,-73.96115875,40.76676178,-73.98158264,40.74626923,N,988,1.774089502
id2087833,2,1/7/16 20:32,1/7/16 20:37,2,-73.98217773,40.77346039,-73.9723053,40.79136658,N,321,1.340682341
id0642820,2,6/7/16 21:56,6/7/16 22:19,1,-74.00320435,40.73283768,-73.96414185,40.79234695,N,1397,4.591837865
id2944394,1,3/19/16 19:37,3/19/16 19:47,1,-74.00743866,40.7409668,-73.98935699,40.74300385,N,599,0.956964035
id0351623,2,6/14/16 8:04,6/14/16 8:13,2,-73.97628021,40.75156021,-73.99150848,40.75009155,N,543,0.803511948
id0167202,1,5/23/16 19:50,5/23/16 20:00,2,-73.98427582,40.75838089,-73.98213959,40.77420044,N,599,1.098727026
id0957251,1,5/29/16 19:58,5/29/16 20:02,1,-73.93734741,40.81908035,-73.93988037,40.80984116,N,225,0.65196281
id3557237,1,2/14/16 15:27,2/14/16 15:54,2,-73.87454224,40.77389145,-73.9750824,40.76530075,N,1659,5.294368114
id3674566,2,5/19/16 21:45,5/19/16 22:13,4,-73.86270905,40.76907349,-73.97853088,40.78911591,N,1653,6.215987142
id2284774,2,3/15/16 8:41,3/15/16 8:49,2,-74.01647949,40.7163887,-74.00850677,40.72835922,N,470,0.9264781
id3434592,2,4/16/16 12:57,4/16/16 13:00,1,-73.96096039,40.8068428,-73.96623993,40.80480957,N,168,0.309796454
id2997546,2,3/22/16 10:34,3/22/16 10:51,2,-73.98343658,40.69385147,-74.01000977,40.72085953,N,1066,2.327951847
id3499099,2,3/23/16 22:44,3/23/16 22:46,5,-74.00920868,40.70564651,-74.00479889,40.70964813,N,169,0.360263697
id2459823,2,2/18/16 20:18,2/18/16 20:31,1,-73.98339081,40.76694107,-73.98307037,40.7509079,N,762,1.107911985
id0333995,2,3/22/16 9:11,3/22/16 9:53,1,-73.9707489,40.75811768,-74.01357269,40.71480942,N,2499,3.739030752
id1782966,1,3/24/16 7:26,3/24/16 7:31,1,-73.96710205,40.79346466,-73.98231506,40.77523804,N,342,1.489749619
id2451745,2,6/16/16 22:26,6/16/16 23:17,1,-73.86288452,40.76886749,-73.97658539,40.75164032,N,3055,6.068369574
id3163200,1,3/13/16 14:50,3/13/16 14:53,1,-73.98030853,40.78059006,-73.97520447,40.78744888,N,165,0.543949905
id3546421,1,4/29/16 12:50,4/29/16 12:58,1,-73.96198273,40.75974655,-73.95024109,40.77196884,N,477,1.044358009
id1402087,2,5/12/16 18:47,5/12/16 18:58,1,-74.00569153,40.75092316,-74.01024628,40.71596146,N,663,2.427362214
id1217391,1,6/11/16 16:09,6/11/16 16:22,1,-74.01468658,40.71537399,-74.00180054,40.7231102,N,811,0.860854022
id0808929,2,5/13/16 18:44,5/13/16 18:49,3,-73.96780396,40.76231384,-73.97780609,40.76463318,N,256,0.547413619
id3794157,2,3/17/16 10:02,3/17/16 10:30,1,-73.98970795,40.74131775,-74.00148773,40.7079277,N,1711,2.388064753
id3518268,1,3/10/16 7:31,3/10/16 7:40,1,-73.97544861,40.78780365,-73.95623779,40.77643967,N,489,1.275400184
id1992673,2,3/2/16 20:10,3/2/16 20:30,5,-73.87531281,40.77368164,-73.87531281,40.77368164,N,1212,0
id1561421,1,1/13/16 14:18,1/13/16 14:39,1,-73.97388458,40.75992203,-73.94617462,40.77370071,N,1266,1.734637812
id2836095,2,1/16/16 13:29,1/16/16 13:35,1,-74.00695038,40.71632004,-74.00525665,40.72834015,N,335,0.83523169
id3026732,2,4/14/16 21:18,4/14/16 21:25,4,-73.98363495,40.77342224,-73.96992493,40.79647446,N,408,1.746797955
id1181350,2,2/25/16 23:42,2/25/16 23:51,1,-73.9861908,40.76211166,-74.00222778,40.74531174,N,519,1.432450396
id1911328,2,1/1/16 12:18,1/1/16 12:23,1,-73.98181152,40.74052811,-73.97297668,40.75576019,N,266,1.149557122
id1247160,2,2/5/16 10:08,2/5/16 10:13,5,-73.9957428,40.73693848,-73.99170685,40.74245834,N,322,0.436000368
id1516430,1,5/9/16 0:28,5/9/16 0:45,2,-73.99475861,40.75013733,-73.97872925,40.72423172,N,998,1.976862286
id0396267,1,3/2/16 22:47,3/2/16 23:06,1,-73.97379303,40.69336319,-73.98873901,40.75941086,N,1112,4.630070514
id0056716,1,1/30/16 11:21,1/30/16 11:26,1,-73.86185455,40.73023987,-73.84495544,40.7215004,N,259,1.07126509
id2131398,2,3/4/16 20:34,3/4/16 20:40,1,-74.00557709,40.74071121,-73.99446869,40.75074005,N,383,0.904580734
id2200145,2,3/15/16 8:24,3/15/16 8:47,1,-73.97240448,40.75483704,-73.99430847,40.75014114,N,1368,1.19149754
id2698755,1,3/16/16 18:15,3/16/16 18:44,1,-73.96750641,40.7880249,-73.97454834,40.75067139,N,1749,2.60705096
id1990852,1,5/30/16 21:17,5/30/16 21:25,1,-73.96308136,40.76233673,-73.98171997,40.76451111,N,513,0.986900034
id1178104,2,3/9/16 19:37,3/9/16 19:56,1,-73.98349762,40.76599884,-73.94528198,40.78010178,N,1120,2.224399924
id0949521,1,4/14/16 20:11,4/14/16 20:31,1,-73.966362,40.7664299,-73.98487854,40.75757217,N,1209,1.146113575
id3885040,1,4/18/16 12:55,4/18/16 12:55,1,-73.78823853,40.64147568,-73.78823853,40.64147568,N,6,0
id0734242,2,6/16/16 7:58,6/16/16 8:09,4,-73.8151474,40.70246887,-73.81706238,40.70600891,N,683,0.26436097
id1122635,2,2/25/16 1:05,2/25/16 1:07,1,-73.95861816,40.76411819,-73.9513092,40.7768898,N,156,0.961747379
id2250922,2,4/26/16 18:19,4/26/16 18:24,1,-73.99269867,40.73969269,-74.00626373,40.73163605,N,315,0.902348462
id3265064,2,1/6/16 9:34,1/6/16 9:48,2,-74.01493073,40.71595764,-73.99723816,40.72536469,N,805,1.131736858
id0786254,1,1/26/16 20:42,1/26/16 20:52,1,-73.99333954,40.74332809,-73.9810257,40.73070526,N,611,1.084548161
id3985153,1,4/3/16 17:56,4/3/16 17:58,1,-73.96022797,40.70336151,-73.96440125,40.70713425,N,119,0.340191121
id3637906,2,4/1/16 15:16,4/1/16 15:42,1,-73.98148346,40.77941895,-73.98763275,40.74570847,N,1565,2.351295499
id0942395,2,3/27/16 14:08,3/27/16 14:15,2,-73.97947693,40.78459549,-73.97674561,40.76589584,N,426,1.299900643
id2415172,2,3/30/16 7:07,3/30/16 7:30,1,-73.970047,40.78440857,-73.98175049,40.7326088,N,1414,3.631052987
id3353685,1,2/19/16 23:34,2/19/16 23:48,1,-73.99459076,40.75066757,-73.95786285,40.76524353,N,863,2.17005408
id1055401,2,1/22/16 19:28,1/22/16 19:32,5,-73.98760223,40.75015259,-73.97941589,40.75805283,N,283,0.693932096
id0240791,2,1/16/16 17:36,1/16/16 17:44,1,-74.0012207,40.74134064,-73.99066925,40.75583267,N,448,1.143523227
id0727448,1,1/13/16 9:18,1/13/16 9:39,1,-73.97589111,40.74898911,-73.95009613,40.78559494,N,1244,2.866876376
id3545147,2,3/23/16 20:13,3/23/16 20:41,4,-73.95037842,40.78478241,-73.99485779,40.72694778,N,1660,4.62464355
id1480472,1,6/4/16 0:37,6/4/16 0:44,1,-73.96797943,40.75559616,-73.99053955,40.73500061,N,434,1.849214114
id2218236,1,3/2/16 12:28,3/2/16 12:47,1,-73.96845245,40.75099182,-73.98176575,40.76245499,N,1169,1.054901095
id0627106,2,2/21/16 17:00,2/21/16 17:10,3,-73.95517731,40.78010178,-73.98213959,40.77819824,N,580,1.416777174
id3430075,1,4/13/16 8:08,4/13/16 8:30,1,-73.96955109,40.75999451,-73.86212921,40.76826477,N,1317,5.650521488
id2180126,2,5/23/16 16:41,5/23/16 17:36,2,-73.77679443,40.64513016,-73.89897919,40.8209877,N,3277,13.7316979
id3550007,1,4/24/16 17:13,4/24/16 17:30,2,-73.97563171,40.74484253,-74.00237274,40.75505066,N,1001,1.567361802
id1978850,1,4/11/16 15:46,4/11/16 16:10,1,-74.01271057,40.70185089,-73.98936462,40.75324249,N,1482,3.755338254
id3882536,2,4/13/16 17:22,4/13/16 17:37,1,-73.96279907,40.7664299,-73.9839325,40.77466965,N,890,1.243782423
id3207832,2,5/18/16 16:36,5/18/16 16:48,2,-73.95317841,40.79145813,-73.94554138,40.77870178,N,723,0.967705483
id2961274,2,4/8/16 19:04,4/8/16 19:08,1,-73.96794891,40.79235077,-73.97553253,40.78976822,N,278,0.43498516
id1380889,2,4/26/16 22:19,4/26/16 22:28,2,-73.97215271,40.76547623,-73.97127533,40.74995422,N,509,1.073449898
id1830970,1,3/5/16 23:26,3/5/16 23:31,2,-73.9719162,40.75729752,-73.98448944,40.74844742,N,321,0.898327345
id0913387,2,4/29/16 1:38,4/29/16 1:44,1,-73.99342346,40.74718094,-73.98428345,40.74316025,N,364,0.553250706
id0815216,1,2/12/16 21:28,2/12/16 21:39,1,-73.97722626,40.75398636,-73.98999786,40.76704788,N,693,1.123027906
id0263077,2,6/27/16 10:16,6/27/16 10:35,1,-73.9848938,40.7608223,-74.00022125,40.75840759,N,1186,0.819330561
id2504816,2,2/18/16 13:32,2/18/16 13:44,1,-74.00210571,40.74036789,-74.0100174,40.71506119,N,747,1.796926831
id3491702,1,4/19/16 18:12,4/19/16 18:18,1,-73.99516296,40.74483871,-73.99607086,40.72929764,N,371,1.074835696
id2077035,1,1/10/16 1:49,1/10/16 2:01,1,-74.00088501,40.72906876,-73.97995758,40.74330521,N,681,1.472395962
id1765114,1,4/25/16 9:18,4/25/16 9:23,1,-73.97714233,40.78995132,-73.9675827,40.80242538,Y,322,0.996421736
id2542488,2,4/26/16 19:27,4/26/16 19:33,1,-74.00631714,40.7405014,-74.00498199,40.74808121,N,310,0.528357313
id2323220,1,5/25/16 20:41,5/25/16 20:52,1,-73.98119354,40.7641983,-73.99575806,40.75968552,N,641,0.823519207
id1082712,1,6/24/16 8:45,6/24/16 8:57,1,-73.96447754,40.76411057,-73.97605133,40.75041199,N,713,1.123718233
id3778074,2,4/17/16 4:18,4/17/16 4:22,1,-74.00209045,40.73501205,-74.00564575,40.72654724,N,233,0.613770637
id0081294,1,6/26/16 23:24,6/26/16 23:43,1,-73.95420074,40.7303009,-73.99752808,40.75640488,N,1115,2.897804513
id2960830,2,4/30/16 21:21,4/30/16 21:36,6,-73.98088837,40.76475525,-73.98638153,40.75056458,N,857,1.021760627
id3532004,1,1/28/16 8:43,1/28/16 8:55,1,-73.97988129,40.74628448,-73.97126007,40.76161957,N,717,1.151633901
id3060690,1,6/3/16 21:25,6/3/16 21:37,4,-73.99837494,40.74557114,-73.97766113,40.78422546,N,717,2.882348617
id3180975,1,2/24/16 15:21,2/24/16 15:47,1,-73.97732544,40.7889595,-73.99488068,40.73483658,N,1553,3.850734662
id2261834,2,4/15/16 12:51,4/15/16 12:55,5,-73.96824646,40.78490067,-73.95979309,40.7795639,N,223,0.575810181
id3349670,2,1/13/16 16:49,1/13/16 17:34,1,-73.78174591,40.64490128,-73.98332977,40.7252655,N,2699,11.9323864
id3105887,1,6/30/16 18:33,6/30/16 18:36,1,-73.97153473,40.76626587,-73.96507263,40.77226639,N,196,0.535006751
id0563558,1,6/23/16 15:38,6/23/16 15:43,1,-73.96656799,40.76478195,-73.96961212,40.76856995,N,287,0.306392056
id0465728,2,2/16/16 15:50,2/16/16 15:59,1,-73.9901123,40.73366928,-73.98165131,40.74380875,N,536,0.828854035
id0032868,2,6/4/16 11:14,6/4/16 11:40,1,-73.95233917,40.77706146,-73.99131775,40.75048447,N,1571,2.744601899
id3423245,1,4/5/16 20:57,4/5/16 21:02,2,-73.97534943,40.76118851,-73.96731567,40.76944733,N,331,0.708776293
id3447784,1,3/30/16 9:20,3/30/16 9:46,1,-73.99118805,40.75026321,-73.96968079,40.7592926,N,1531,1.286988862
id1432610,2,2/9/16 22:01,2/9/16 22:11,1,-74.00730896,40.74338913,-73.97769165,40.75318146,N,643,1.691497645
id1924095,2,4/1/16 16:50,4/1/16 17:11,1,-74.00183868,40.73521805,-73.99143219,40.75478363,N,1250,1.457479943
id0302863,1,2/5/16 19:03,2/5/16 19:06,1,-73.98361969,40.74409485,-73.97857666,40.75144577,N,159,0.572402387
id1490650,2,6/20/16 11:12,6/20/16 11:47,5,-73.87084961,40.77375031,-73.98683929,40.75386047,N,2129,6.223573828
id0571034,1,3/26/16 19:39,3/26/16 19:49,2,-73.97241211,40.76511002,-73.94632721,40.77881622,N,603,1.66125895
id2891608,2,3/31/16 12:44,3/31/16 13:07,2,-73.9986496,40.73511124,-73.98740387,40.76044464,N,1346,1.846700197
id0057197,2,3/19/16 21:02,3/19/16 21:14,2,-73.97637939,40.73976898,-73.96676636,40.76255035,N,681,1.652506261
id2845527,2,3/29/16 0:47,3/29/16 1:13,3,-73.7824173,40.64460373,-73.98221588,40.74293137,N,1501,12.47837958
id1050311,1,4/12/16 13:23,4/12/16 13:38,1,-73.97992706,40.73910522,-73.96542358,40.75772858,N,888,1.494009064
id0408829,2,4/9/16 18:10,4/9/16 18:23,1,-74.00800323,40.74035645,-73.98526001,40.73179245,N,810,1.329612988
id2924165,2,4/19/16 12:31,4/19/16 13:15,1,-74.00507355,40.73579407,-73.87237549,40.77428818,N,2621,7.437093446
id2376501,1,3/19/16 9:11,3/19/16 9:22,3,-74.00274658,40.76050949,-74.01366425,40.71370697,N,667,3.283866513
id1858711,2,4/5/16 19:43,4/5/16 19:49,2,-73.98770142,40.73758316,-73.9910965,40.74898148,N,378,0.807352452
id3766750,1,2/2/16 16:56,2/2/16 17:01,1,-73.96447754,40.76015854,-73.97077179,40.76412582,N,335,0.42853308
id3404299,2,3/8/16 21:52,3/8/16 22:01,1,-73.98245239,40.73144913,-73.97943878,40.7493782,N,565,1.248784549
id1111516,2,1/22/16 12:09,1/22/16 12:22,1,-73.99924469,40.7249527,-73.98947144,40.73675156,N,813,0.962512411
id2310430,1,4/25/16 18:01,4/25/16 18:05,1,-74.00435638,40.72202301,-73.99742889,40.7298584,N,261,0.651660407
id0506803,1,5/31/16 22:14,5/31/16 22:18,1,-73.95372009,40.76696777,-73.96198273,40.77394104,N,250,0.647355294
id2884890,2,1/11/16 10:56,1/11/16 11:00,2,-73.97164917,40.78271103,-73.96839905,40.79067993,N,219,0.576252391
id0996180,2,3/26/16 0:15,3/26/16 0:29,2,-73.99176025,40.72719193,-73.96846771,40.75658035,N,853,2.368523706
id2680471,1,2/17/16 14:21,2/17/16 14:25,3,-74.01481628,40.70488358,-74.01393127,40.71371078,N,222,0.611659444
id1136580,2,6/10/16 18:11,6/10/16 18:18,1,-73.98335266,40.77566147,-73.98208618,40.76336288,N,413,0.852330811
id3004017,1,1/5/16 18:24,1/5/16 18:33,2,-73.95549011,40.77921295,-73.9597702,40.7636795,N,519,1.096375781
id2052345,2,5/30/16 19:48,5/30/16 19:53,1,-73.96273041,40.77545929,-73.96414948,40.77009964,N,309,0.377686916
id2485216,2,1/9/16 21:44,1/9/16 21:49,1,-73.9679718,40.76525116,-73.97377777,40.76433182,N,322,0.310401319
id3824790,2,2/20/16 21:40,2/20/16 21:41,2,-73.95402527,40.77041626,-73.95009613,40.77588654,N,76,0.430256826
id2498806,1,5/25/16 20:29,5/25/16 20:37,2,-74.0020752,40.72786713,-73.99093628,40.72343445,N,481,0.658776279
id0894836,1,1/22/16 23:13,1/22/16 23:23,4,-73.98960876,40.75442886,-73.99025726,40.76767349,N,647,0.915744663
id3631975,1,4/29/16 14:02,4/29/16 14:28,1,-73.99147797,40.75017166,-73.95103455,40.77778244,N,1584,2.849359936
id0297092,1,4/11/16 8:24,4/11/16 8:46,1,-73.92916107,40.7626915,-73.97302246,40.75537491,N,1306,2.350516692
id1846667,2,1/15/16 23:08,1/15/16 23:39,1,-74.00843048,40.74575043,-73.98763275,40.72161102,N,1857,1.991845544
id3134392,2,5/27/16 11:17,5/27/16 11:34,1,-73.99176788,40.75031662,-73.9763031,40.75941849,N,1002,1.025002837
id2801192,2,4/5/16 18:00,4/5/16 18:10,2,-73.99411774,40.72006989,-73.98278046,40.73141861,N,575,0.983490724
id1091159,1,1/30/16 19:07,1/30/16 19:27,1,-73.95142365,40.77880096,-73.98751068,40.74891281,N,1214,2.798382904
id0111601,1,2/2/16 0:48,2/2/16 0:51,1,-73.94536591,40.75159836,-73.94528198,40.75153732,N,192,0.006089992
id1310604,2,1/27/16 10:38,1/27/16 11:21,3,-73.78991699,40.64662933,-73.92427826,40.83744049,N,2588,14.94270325
id1838795,1,6/2/16 19:18,6/2/16 19:38,1,-73.99303436,40.72798157,-73.98889923,40.75092316,N,1172,1.599824655
id3441750,2,4/19/16 17:16,4/19/16 17:22,1,-73.98152161,40.77444077,-73.97402954,40.78293991,N,357,0.706042825
id0683624,1,5/2/16 11:05,5/2/16 11:21,1,-73.97420502,40.76476669,-73.98937225,40.74053574,N,931,1.852876696
id3101601,1,6/3/16 20:26,6/3/16 20:38,1,-73.99024963,40.73856354,-73.99065399,40.75609207,N,700,1.211289389
id0809370,2,6/7/16 18:18,6/7/16 18:21,1,-73.97776794,40.75106049,-73.98119354,40.7444191,N,154,0.492665646
id1555825,1,4/2/16 8:47,4/2/16 8:53,1,-74.00144196,40.73101425,-74.00711823,40.71803665,N,332,0.944643751
id3258497,1,2/11/16 22:07,2/11/16 22:14,1,-73.99084473,40.75077438,-73.97718811,40.75056076,N,461,0.714969346
id1287193,2,2/19/16 20:46,2/19/16 20:54,1,-73.98653412,40.73310471,-73.99081421,40.74037552,N,477,0.550072836
id3904354,1,3/5/16 22:40,3/5/16 22:56,1,-73.98251343,40.76455307,-73.99158478,40.74449539,N,954,1.464925773
id0301411,2,3/19/16 13:54,3/19/16 14:09,1,-73.95374298,40.78488922,-73.98639679,40.71870041,N,904,4.882148055
id1148412,2,5/13/16 17:26,5/13/16 17:38,2,-74.00066376,40.74224854,-73.99092865,40.74568176,N,683,0.56211224
id2901854,1,5/12/16 10:36,5/12/16 10:48,1,-73.98384857,40.72560501,-73.96907806,40.75011444,N,731,1.861633096
id0542263,1,2/17/16 10:02,2/17/16 10:05,1,-73.98685455,40.76121521,-73.98012543,40.77043152,N,211,0.727664635
id2049478,2,4/19/16 11:05,4/19/16 11:11,1,-74.0018692,40.734478,-73.99015045,40.73723221,N,396,0.642356235
id0767145,1,6/8/16 15:46,6/8/16 16:02,1,-73.98936462,40.77289963,-73.96853638,40.78666687,N,976,1.446482694
id3950051,2,3/22/16 9:48,3/22/16 9:54,1,-73.97453308,40.75323868,-73.96296692,40.75795364,N,388,0.687444339
id3468182,1,1/7/16 13:32,1/7/16 13:48,2,-73.97860718,40.76419067,-73.98734283,40.76522064,N,946,0.462652142
id0203114,1,4/14/16 8:42,4/14/16 8:48,1,-73.9625473,40.76705551,-73.95294952,40.78268814,N,344,1.191146037
id1979636,2,3/15/16 15:55,3/15/16 16:00,2,-73.96159363,40.76834488,-73.95188141,40.77362823,N,332,0.625721798
id1928232,1,6/21/16 17:04,6/21/16 17:10,1,-73.83433533,40.76626205,-73.83422852,40.76609421,N,403,0.012873356
id1544519,1,4/11/16 16:18,4/11/16 16:25,2,-73.99859619,40.73979568,-73.98712158,40.74777222,N,464,0.815194213
id0945786,1,5/27/16 14:26,5/27/16 14:46,1,-73.98783875,40.72397995,-73.99149323,40.74868774,N,1164,1.717831103
id1752205,2,2/6/16 19:16,2/6/16 19:27,1,-73.98728943,40.74715042,-74.00005341,40.73308945,N,653,1.179127257
id1952514,1,5/21/16 10:26,5/21/16 10:31,1,-73.9690094,40.7646637,-73.95927429,40.7796402,N,314,1.153361175
id3080217,2,4/8/16 13:41,4/8/16 13:45,1,-73.98487854,40.77926636,-73.98339844,40.77352524,N,224,0.404161777
id1231853,1,4/26/16 23:28,4/26/16 23:34,1,-74.00337219,40.73411942,-74.00125122,40.75124741,N,355,1.188626793
id3065701,2,3/26/16 21:13,3/26/16 21:30,1,-73.99079895,40.72505951,-74.01399994,40.70959091,N,1008,1.618179849
id3371120,1,2/27/16 17:38,2/27/16 17:40,1,-73.95389557,40.77907562,-73.95397949,40.78708649,N,155,0.553515071
id0530793,1,3/24/16 14:54,3/24/16 15:13,1,-73.99408722,40.75115967,-73.97306824,40.76141739,N,1138,1.308625659
id0938191,2,2/4/16 23:56,2/5/16 0:06,2,-73.99433136,40.71956635,-73.97328186,40.7482872,N,602,2.269898927
id3361372,1,1/13/16 12:20,1/13/16 12:23,1,-73.99967194,40.74992371,-74.00543976,40.74991989,N,214,0.301903653
id2557409,1,2/24/16 8:28,2/24/16 8:41,1,-73.99138641,40.74555969,-74.01348877,40.71567535,N,779,2.366986363
id2606167,2,5/22/16 13:34,5/22/16 13:52,3,-73.98280334,40.7768898,-73.96839905,40.7865715,N,1080,1.007667503
id2244803,1,3/5/16 22:00,3/5/16 22:11,1,-73.96968842,40.78559113,-73.98297119,40.7611618,N,689,1.825392995
id3106797,2,2/29/16 9:22,2/29/16 9:32,1,-73.97354126,40.77970123,-73.97406006,40.76063156,N,644,1.317866572
id1400532,1,2/25/16 1:06,2/25/16 1:26,1,-74.00228882,40.73366928,-73.96907043,40.79782867,N,1194,4.761632563
id1741380,1,3/16/16 11:21,3/16/16 11:30,1,-73.97362518,40.76342392,-73.97370148,40.75539017,N,522,0.555092873
id0378001,2,2/11/16 18:24,2/11/16 18:53,1,-73.87117004,40.77391815,-73.96080017,40.8057785,N,1733,5.17972015
